what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847335817
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847348764
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1337847465474
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1337847468904
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847476073
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847497820
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847502712
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847567533
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1337847576467
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337847586856
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337847595521
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337847595777
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337847622448
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847650015
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847664211
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1337847664312
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337847669808
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847704013
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847717046
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847717632
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847769372
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337847771564
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847778604
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847781555
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847787016
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847972246
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847973369
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337847976796
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1337847986584
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848003255
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848003408
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848005971
